,isomorphic_hash,number_of_nodes,number_of_edges,is_strongly_connected,is_prime,adj_,DiGraph
1540,3eb63aebfeb0a9e55abaf66eea47f9fb,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [2, 4]
4: [0, 1]
"
1541,d382df38efd5695734d0202820318de1,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [2, 4]
4: [0, 1, 2]
"
1542,6ba575be837374a3c194dc6c2ce91975,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 4]
4: [0, 1, 2, 3]
"
1543,b57541b70c76f7f2e63119ae6bef42ac,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [1, 4]
4: [0, 2, 3]
"
1544,20273690576f2884f3368cf423190337,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 4]
4: [0, 1, 2]
"
1545,8a5a7edec936bff5db635cff048f2f4c,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2]
4: [0, 1, 2, 3]
"
1546,074e4846a5be4cdfc2a7cec5f4bf07b2,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [1, 2]
4: [0, 2, 3]
"
1547,1c34a51c2c45792e366daeeaa874faac,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2]
4: [0, 3]
"
1548,ccbb10f67612dc123ce932fb0ecb12a3,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [1, 2]
4: [0, 1, 3]
"
1549,64600f00c03380bd8292eae54548a40f,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2]
4: [0, 1]
"
1550,1177637a23f8ffdc92a1b512cb494f02,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2]
4: [0, 1, 2]
"
1551,4100ccf72dedf954b46f6853290ee57f,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2, 4]
4: [0, 2, 3]
"
1552,a6b45deb8b82e334906de197ef567e58,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [1, 2, 4]
4: [0, 3]
"
1553,bca4cf4d990ed8eb816a1321203e6744,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2, 4]
4: [0, 1, 3]
"
1554,3e9c8d2f0981da3648d925725e1e0dec,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2, 4]
4: [0, 1]
"
1555,d0b4f5ab8f82eaa71c306761a3c8dc3b,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [1, 2, 4]
4: [0, 1, 2]
"
1556,1b6723f2ee8300e3cb278c29813975f4,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
1557,98eebe15f59cc75593f6e08930e04571,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 4]
4: [0, 1, 2, 3]
"
1558,282716cd0f0ac0ba094c5f2490f4b3d8,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 4]
4: [1, 2, 3]
"
1559,9cdbe223bb31752aac92f88a0e38468d,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 4]
4: [0, 2, 3]
"
1560,2e35b92e17b644670a238f714e223b66,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 4]
4: [0, 1, 2]
"
1561,62c698564448845c2baa480998a30781,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2]
4: [0, 1, 2, 3]
"
1562,c3478174dce113bdfaceefcd7339833a,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2]
4: [1, 2, 3]
"
1563,510e2cabb69187da09405d6be8965023,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2]
4: [1, 3]
"
1564,7a59c42a3d61490c0bdd3f1303a748bb,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2]
4: [0, 2, 3]
"
1565,b824acacb7f0700b3fe2da3bdcde632e,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2]
4: [0, 3]
"
1566,a816c61f01afdc1bd268699cd946b75e,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2]
4: [0, 1, 3]
"
1567,78e8ce1c5e7edde490ed77f271961b93,5,8,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2]
4: [0, 1]
"
1568,4ec8feda1b919bd6b0d8407d2926a685,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2]
4: [0, 1, 2]
"
1569,7a3027639afd043d936f012d9c00c377,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2, 4]
4: [1, 2, 3]
"
1570,1ae195e1095438875ac7e4caff7d197c,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2, 4]
4: [1, 3]
"
1571,6b1fb636ae6f8ad806d05c02c416e65c,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2, 4]
4: [0, 2, 3]
"
1572,1d1dec2753d67f5b9ffd7334cade448c,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 2, 4]
4: [0, 3]
"
1573,c11bcdd139cd5a86ee6963bcffa57c45,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2, 4]
4: [0, 1, 3]
"
1574,235c68958719dcb9be1b0ac03f4759c6,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2, 4]
4: [0, 1]
"
1575,8c78a15181b2bd938560f67f93ff2052,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 2, 4]
4: [0, 1, 2]
"
1576,2cc4b99a0df193b0829aeff01bfedec5,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
1577,41375c152f05a581ea6aa4e0bd9c7405,5,10,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1]
4: [0, 1, 2, 3]
"
1578,370ab44fbe2374b735efe288dbde5c3c,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1]
4: [1, 2, 3]
"
1579,da38069775a7df9b759c8c56cb8535f9,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1]
4: [0, 2, 3]
"
1580,5ec49ccd7fed5d9fe4bda8f3ac5707e9,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1]
4: [0, 1, 2]
"
1581,4a1587f2ba749cb08552fb77cd2b92c7,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 4]
4: [1, 2, 3]
"
1582,8b38477d93736fbdb90df334e8a6407b,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 4]
4: [0, 2, 3]
"
1583,11c67e3662bee36e3aefdfddbd503367,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 4]
4: [0, 1, 2]
"
1584,af0e469744b6dbdee221e1c481a67521,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
1585,5c7bc3872a993ce21c64fa965672fc98,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2]
4: [1, 2, 3]
"
1586,f530ba63f13272d5bcab3d88f88511ee,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2]
4: [0, 2, 3]
"
1587,87299414b60b669f8f5e09023c04a98b,5,9,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 2], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 2]
4: [0, 3]
"
1588,82e430cc6d8540be985ae00be7d6b857,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2]
4: [0, 1, 3]
"
1589,2b92d1ff818bdd19a596c383541e76d9,5,9,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2]
4: [0, 1]
"
1590,917d5b5c222a7f617d1c1c1473493599,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2]
4: [0, 1, 2]
"
1591,cfd1061fbdb8b429b9339e58fbd55f43,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 2, 4]
4: [1, 2, 3]
"
1592,436a2afb8e58203c8ac8f5531a5d22a4,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2, 4]
4: [1, 3]
"
1593,514b237c8ca14af09f4330216aab3269,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
1594,d955eea8f95f49cc23fdd4f6278e02b3,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2, 4]
4: [0, 3]
"
1595,f9bffe2daed06089b8ecaadbc77a789b,5,11,True,False,"{0: [1], 1: [4, 3], 2: [4], 3: [0, 1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [4]
3: [0, 1, 2, 4]
4: [0, 1, 3]
"
1596,f7817da4a9f8f45f3b9ef68f68d32c81,5,10,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2, 4]
4: [0, 1]
"
1597,bc7d5fd0f09fadb4ffe0b1e8c9c444d8,5,11,True,False,"{0: [1], 1: [3, 4], 2: [4], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [4]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
1598,a1d3665d815b1da1ceaa34c8f2a08987,5,12,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
1599,7a751760d9c1a946f2dfc08a47965162,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [2, 4]
4: [0, 1, 2, 3]
"
1600,d9d1a1676f9efbe9e42fdf40ceecf766,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [4]
4: [0, 1, 2, 3]
"
1601,b0cc3035e7406ebe31bc5e10cc0bb574,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [4]
4: [0, 2, 3]
"
1602,9ec1d1966964f316ccb59282b64eb467,5,8,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [4]
4: [0, 2]
"
1603,ae663d10161ef5d975d0b6318b7f4dfc,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [4]
4: [0, 1, 2]
"
1604,73bea1a65a126bb98cdd77aa43771a3e,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [2, 4]
4: [0, 2, 3]
"
1605,fe107a203ef68b7d745f85288ff194cf,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [2, 4]
4: [0, 3]
"
1606,75851b80f75872f2f9714d4bdc74f2c3,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [2, 4]
4: [0, 2]
"
1607,adb9a1481a795fbb64c739c8d96d3109,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [2, 4]
4: [0, 1, 3]
"
1608,21e7555dbc39ed52068c497e65162467,5,9,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [2, 4]
4: [0, 1]
"
1609,7cc7c40bb984b1ce7f8027318a12abbc,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [2, 4]
4: [0, 1, 2]
"
1610,b66870e5f8e1865233fd0d146a3ae886,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 4]
4: [0, 1, 2, 3]
"
1611,c2e8163f9eac6c455c8ff78c1136372d,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 4]
4: [0, 2, 3]
"
1612,e6f2c7c52a76594619928d1fa3530b65,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 4]
4: [0, 2]
"
1613,660ef781438372ae9d80f5e64276196e,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 4]
4: [0, 1, 2]
"
1614,3a403ea4120b30098e88a84461e343cc,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2]
4: [0, 1, 2, 3]
"
1615,5fca9b28c80cbd77a7a809fbe28a346a,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2]
4: [0, 2, 3]
"
1616,5636839f6a2918cc3fff91c5ce579467,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2]
4: [0, 3]
"
1617,b1c99b62de79128c0ca2b45913902daf,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2]
4: [0, 2]
"
1618,ce68e495fccce228a651305346a74ecd,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2]
4: [0, 1, 3]
"
1619,5cd2b8fb93e2cc11b2c49ae9bd605a58,5,9,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2]
4: [0, 1]
"
1620,b10c01126f9b73ef224c906ee5f6d4d5,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2]
4: [0, 1, 2]
"
1621,f1d9bbea612e7c0af94269ba1df25e46,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2, 4]
4: [0, 2, 3]
"
1622,279461a9da38d9ca5d9f8f977b4f02b1,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2, 4]
4: [0, 3]
"
1623,e579d91699f77d2a402816719001d666,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2, 4]
4: [0, 2]
"
1624,dbb658745c8db834d09b487cec26109b,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2, 4]
4: [0, 1, 3]
"
1625,67404a4df6dd6c3e0d949c9403a1275c,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [1, 2, 4]
4: [0, 1]
"
1626,666c89a6ab777cd4325d2cf879e5a889,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [1, 2, 4]
4: [0, 1, 2]
"
1627,d74ca14579b0dac3938793a053bca435,5,12,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
1628,a7bc88a4112c9ee1e7d71a67a91fee7a,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 4]
4: [0, 1, 2, 3]
"
1629,1187cd364a4f20c95c4ff6b1bff98a90,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 4]
4: [0, 2, 3]
"
1630,21d368865a209b699994e20766416981,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 4]
4: [0, 2]
"
1631,70bd5aad05f9e7a01068f7b6d80c6cc1,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 4]
4: [0, 1, 2]
"
1632,98bfcb5ac5437a7e2918eb0df7199951,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 2]
4: [0, 1, 2, 3]
"
1633,527ef423adbb1f31aa63bc4765b88f6e,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 2]
4: [0, 2, 3]
"
1634,089e3d37c5e896e51f88533f955895e9,5,9,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 2], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 2]
4: [0, 2]
"
1635,c3d5b53caee2d3c5703374eafd081f33,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 2]
4: [0, 1, 3]
"
1636,460944061b827a00f5c2bb578c93dff7,5,9,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 2]
4: [0, 1]
"
1637,6c7ce1d52e8ce5ae17fa1bd7d92ebdea,5,10,True,False,"{0: [1], 1: [3, 4], 2: [3, 4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4]
2: [3, 4]
3: [0, 2]
4: [0, 1, 2]
"
1638,0d383f825c4ae4b8d026cc90dac44d66,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
1639,6225027c5a24a14ba68c54cab56c6836,5,11,True,False,"{0: [1], 1: [4, 3], 2: [3, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 3]
2: [3, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
